contigname	ERR011349_ERR011349
k79_22188	6.75141
k79_31015	5.3087
k79_17553	2.1405
k79_13024	5.879
k79_3640	9.72881
k79_36226	6.59135
k79_22189	2.44144
k79_17554	4.31193
k79_26631	4.60417
k79_31016	2.92258
k79_13025	2.15196
k79_3641	9.83243
k79_17555	4.7963
k79_26632	3.15306
k79_22190	4.55556
k79_31017	7.79677
k79_3642	6.05911
k79_22191	7.08911
k79_26633	10.8168
k79_36227	7.89031
k79_17556	6.45541
k79_36228	2.08889
k79_26634	3.40299
k79_3643	8.2381
k79_22192	6.91213
k79_17557	9.26174
k79_36229	9.46465
k79_13026	7.66947
k79_26635	4.64865
k79_3644	3.95402
k79_8217	12.4021
k79_36230	4.77228
k79_31018	7.83796
k79_3645	6.16667
k79_22193	4.70192
k79_36231	8.20833
k79_17558	7.41015
k79_26636	6.32493
k79_31019	16.6127
k79_13027	10.349
k79_3646	4.37436
k79_17559	4.42553
k79_36232	4.08696
k79_8218	5.64989
k79_13028	3.4964
k79_31020	3.7377
k79_36233	4.86869
k79_22194	4.83333
k79_31021	2.82759
k79_3647	3.47273
k79_13029	1.75824
k79_8219	4.06757
k79_22195	7.30081
k79_36234	4.07576
k79_3648	2.85345
k79_13030	6.18239
k79_31022	3.85345
k79_36235	9.26768
k79_13031	2.42029
k79_8220	4.254
k79_31023	5.30128
k79_3649	4.49652
k79_3650	3.92079
k79_31024	8.45763
k79_31025	9.69343
k79_8221	9.0
k79_3651	7.16699
k79_31026	4.68103
k79_8222	4.69588
k79_31027	5.85802
k79_3652	14.0471
k79_8223	3.56
k79_31028	6.15753
k79_3653	3.63043
k79_8224	8.73034
k79_31029	4.74286
k79_8225	3.3301
k79_3654	4.13298
k79_36236	8.54541
k79_31030	4.55333
k79_3655	3.7
k79_8226	3.65877
k79_31031	2.99107
k79_36237	7.31847
k79_3656	2.31915
k79_8227	14.6479
k79_31032	5.01418
k79_22196	29.5509
k79_31033	2.608
k79_3657	4.1627
k79_36238	4.28012
k79_22197	4.43529
k79_3658	19.1875
k79_36239	4.26087
k79_22198	4.06977
k79_31034	6.32527
k79_3659	3.5
k79_36240	5.39015
k79_22199	9.60504
k79_3660	6.2037
k79_8228	12.3184
k79_22200	19.8012
k79_31035	5.54644
k79_3661	2.33333
k79_8229	5.50532
k79_26637	41.8702
k79_22201	15.8339
k79_31036	3.77366
k79_22202	36.1835
k79_36241	7.58198
k79_26638	5.7426
k79_22203	3.64671
k79_31037	11.4739
k79_36242	4.57529
k79_26639	4.81119
k79_22204	5.04706
k79_26640	5.81152
k79_3662	123.609
k79_13032	6.61188
k79_36243	6.37727
k79_26641	3.11399
k79_22205	6.29077
k79_3663	7.44948
k79_13033	8.639
k79_26642	6.13208
k79_36244	9.04651
k79_22206	9.37398
k79_26643	5.56031
k79_13034	5.36594
k79_26644	3.97931
k79_31038	7.9066
k79_13035	4.01515
k79_26645	2.63333
k79_22207	7.15736
k79_13036	3.33094
k79_22208	4.25668
k79_26646	8.18551
k79_3664	7.7377
k79_31039	8.33184
k79_22209	7.72549
k79_13037	4.64476
k79_36245	6.65217
k79_22210	5.03876
k79_31040	3.63504
k79_13038	2.79167
k79_36246	6.56944
k79_31041	3.98969
k79_13039	5.99371
k79_13040	5.1236
k79_31042	5.25153
k79_13041	5.30851
k79_36247	4.41573
k79_17560	40.8387
k79_31043	2.54545
k79_13042	3.4661
k79_36248	7.85
k79_31044	3.63158
k79_36249	8.02256
k79_13043	7.98225
k79_36250	14.374
k79_31045	5.18533
k79_17561	5.34256
k79_26647	8.71681
k79_13044	5.38971
k79_36251	7.7305
k79_31046	3.74359
k79_17562	6.15385
k79_26648	5.775
k79_31047	2.8381
k79_36252	4.70199
k79_17563	4.27358
k79_13045	9.75
k79_26649	3.37415
k79_36253	3.544
k79_13046	3.94681
k79_17564	5.51521
k79_36254	7.11141
k79_13047	6.05856
k79_31048	11.1529
k79_26650	8.68519
k79_36255	3.35354
k79_31049	6.07386
k79_13048	9.14224
k79_26651	3.14706
k79_36256	5.32099
k79_17565	9.59425
k79_31050	2.61979
k79_26652	4.544
k79_31051	6.37915
k79_26653	3.58065
k79_13049	6.8528
k79_31052	5.00935
k79_26654	2.60976
k79_22211	10.161
k79_36257	16.4483
k79_13050	5.23249
k79_22212	7.34146
k79_36258	12.5089
k79_31053	5.3053
k79_22213	3.96262
k79_31054	15.007
k79_13051	6.60339
k79_36259	6.20968
k79_31055	4.27746
k79_22214	4.31061
k79_36260	4.11538
k79_22215	4.425
k79_31056	8.74074
k79_13052	8.77221
k79_22216	4.58407
k79_13053	4.53333
k79_36261	4.71533
k79_8230	6.09494
k79_36262	5.07018
k79_8231	5.97175
k79_31057	7.17699
k79_13054	4.38227
k79_36263	3.98611
k79_8232	7.74419
k79_36264	3.62766
k79_31058	6.06641
k79_13055	6.54854
k79_8233	3.48361
k79_31059	7.8785
k79_13056	2.55556
k79_36265	6.15789
k79_13057	3.47727
k79_31060	11.3793
k79_36266	3.73408
k79_31061	10.3478
k79_36267	9.24828
k79_31062	8.57292
k79_36268	5.61511
k79_31063	16.3145
k79_31064	3.56376
k79_22217	7.41718
k79_31065	3.28431
k79_8234	7.11938
k79_31066	4.67597
k79_13058	36.7889
k79_8235	5.74457
k79_31067	11.2923
k79_36269	8.57986
k79_13059	5.58497
k79_8236	6.34043
k79_31068	3.23958
k79_13060	5.13542
k79_8237	12.7232
k79_31069	3.04167
k79_36270	5.73896
k79_31070	4.38182
k79_31071	3.23
k79_36271	4.82955
k79_26655	4.97959
k79_36272	3.5618
k79_26656	4.39474
k79_36273	5.15789
k79_13061	7.3597
k79_26657	9.04348
k79_36274	2.28571
k79_8238	16.6779
k79_13062	1.85802
k79_36275	18.8269
k79_8239	4.00943
k79_3665	44.7877
k79_26658	3.94146
k79_13063	3.62406
k79_36276	5.61111
k79_3666	5.56164
k79_8240	6.77441
k79_36277	4.38857
k79_31072	11.2674
k79_26659	8.77363
k79_3667	4.86333
k79_13064	9.54771
k79_8241	5.42692
k79_26660	2.77778
k79_36278	16.3802
k79_31073	4.0289
k79_3668	5.5
k79_8242	2.79592
k79_26661	3.36283
k79_36279	4.98165
k79_13065	4.47879
k79_26662	3.83206
k79_8243	5.86385
k79_36280	2.84211
k79_13066	6.07477
k79_8244	5.6
k79_3669	3.28733
k79_26663	2.64286
k79_31074	4.77632
k79_31075	1.73939
k79_8245	5.01266
k79_3670	4.27336
k79_13067	7.33265
k79_13068	3.53394
k79_8246	3.99476
k79_3671	3.32492
k79_17566	9.8169
k79_36281	12.1499
k79_31076	3.9499
k79_3672	5.85567
k79_17567	5.34783
k79_17568	3.72826
k79_31077	6.47492
k79_3673	8.42081
k79_31078	3.92899
k79_8247	5.65807
k79_17569	10.1094
k79_31079	2.03191
k79_13069	5.21909
k79_8248	6.04854
k79_3674	4.96515
k79_8249	4.30851
k79_13070	3.3007
k79_31080	6.72775
k79_17570	6.59596
k79_3675	6.44206
k79_17571	3.63208
k79_31081	9.4026
k79_13071	8.18571
k79_3676	5.03109
k79_17572	2.85864
k79_31082	6.5
k79_13072	5.70432
k79_8250	4.71197
k79_31083	11.2083
k79_8251	9.19643
k79_13073	11.9598
k79_26664	3.23672
k79_8252	6.09317
k79_31084	5.13283
k79_8253	3.92553
k79_13074	6.83986
k79_22218	43.6256
k79_31085	6.94675
k79_26665	5.76489
k79_8254	4.625
k79_13075	65.5618
k79_22219	7.14216
k79_26666	2.72917
k79_22220	9.38889
k79_17573	8.79003
k79_13076	7.66403
k79_17574	14.0201
k79_22221	6.94721
k79_13077	4.9604
k79_17575	3.43709
k79_13078	6.58416
k79_22222	10.4028
k79_17576	8.80588
k79_13079	10.7671
k79_31086	7.9593
k79_17577	47.7609
k79_31087	6.7549
k79_13080	4.5933
k79_26667	9.21879
k79_22223	5.45305
k79_17578	6.07764
k79_13081	4.71806
k79_31088	4.21302
k79_17579	59.8188
k79_31089	6.84112
k79_13082	4.74054
k79_22224	10.7231
k79_8255	14.8808
k79_26668	9.68228
k79_17580	5.27189
k79_22225	3.03448
k79_31090	5.86192
k79_26669	8.20402
k79_17581	7.04955
k79_8256	12.9015
k79_31091	3.44509
k79_26670	3.59794
k79_8257	2.45631
k79_31092	7.30645
k79_17582	4.8471
k79_13083	5.96309
k79_22226	6.09313
k79_26671	10.5945
k79_17583	3.81111
k79_31093	4.60377
k79_13084	5.15054
k79_31094	8.43966
k79_8258	7.14815
k79_3677	3.21359
k79_17584	4.20513
k79_31095	6.73006
k79_13085	13.1347
k79_3678	2.80114
k79_17585	7.68387
k79_8259	3.24887
k79_13086	3.7957
k79_17586	2.9697
k79_3679	9.88172
k79_17587	4.97765
k79_3680	5.42381
k79_13087	5.60837
k79_31096	8.69085
k79_8260	4.8578
k79_17588	7.18227
k79_31097	1.93043
k79_8261	4.46296
k79_3681	7.15982
k79_3682	5.14655
k79_31098	4.98295
k79_17589	9.34965
k79_31099	16.5839
k79_17590	7.525
k79_3683	4.94397
k79_31100	5.15789
k79_31101	7.08989
k79_3684	5.37671
k79_17591	7.13347
k79_17592	3.03226
k79_3685	3.36199
k79_8262	6.00145
k79_36282	20.2263
k79_17593	4.27957
k79_17594	3.08065
k79_8263	6.01099
k79_26672	3.28218
k79_36283	5.90654
k79_3686	19.5366
k79_8264	6.54365
k79_36284	5.19072
k79_3687	2.35714
k79_26673	4.19544
k79_22227	10.3153
k79_8265	3.8
k79_3688	4.47423
k79_36285	4.26705
k79_26674	5.45532
k79_36286	4.22772
k79_3689	6.93478
k79_8266	13.6772
k79_3690	3.03922
k79_36287	6.12019
k79_8267	7.7451
k79_3691	11.5344
k79_36288	3.23469
k79_22228	12.2064
k79_22229	15.5263
k79_36289	3.99394
k79_3692	7.82143
k79_22230	5.09392
k79_36290	5.14286
k79_8268	5.58416
k79_22231	3.416
k79_3693	5.72381
k79_36291	4.14948
k79_36292	17.1809
k79_22232	4.90909
k79_8269	6.5249
k79_36293	9.28287
k79_22233	3.32237
k79_8270	3.76471
k79_3694	6.85501
k79_36294	2.67358
k79_22234	3.65
k79_8271	3.10185
k79_3695	10.5188
k79_36295	6.36449
k79_3696	10.23
k79_8272	5.52055
k79_36296	4.68229
k79_8273	2.67039
k79_36297	7.41758
k79_3697	5.35351
k79_8274	5.05376
k79_22235	5.96959
k79_3698	6.26852
k79_13088	45.0101
k79_13089	3.00752
k79_8275	4.55587
k79_26675	13.4793
k79_22236	5.19126
k79_8276	3.79348
k79_13090	3.23529
k79_3699	6.14545
k79_8277	4.28261
k79_3700	3.28025
k79_13091	6.76829
k79_8278	3.04959
k79_31102	8.08772
k79_17595	8.25521
k79_22237	12.3851
k79_13092	5.09836
k79_36298	9.93021
k79_3701	8.52713
k79_8279	21.6218
k79_22238	1.79348
k79_13093	7.91509
k79_31103	8.60927
k79_8280	4.68874
k79_13094	14.8404
k79_3702	25.2899
k79_8281	9.78095
k79_36299	8.39237
k79_22239	3.66379
k79_13095	4.36842
k79_31104	4.30794
k79_3703	4.46617
k79_13096	2.79839
k79_22240	8.28365
k79_36300	10.0576
k79_3704	2.75221
k79_8282	3.94822
k79_31105	5.43094
k79_3705	3.7807
k79_22241	4.0188
k79_8283	5.70286
k79_31106	2.79695
k79_3706	3.375
k79_8284	6.81752
k79_13097	6.63281
k79_31107	5.70056
k79_8285	4.00806
k79_3707	2.36019
k79_13098	6.23404
k79_36301	7.45229
k79_8286	3.83085
k79_36302	7.19192
k79_22242	5.08511
k79_31108	7.44167
k79_36303	3.29851
k79_8287	6.28846
k79_13099	6.75619
k79_3708	5.94301
k79_13100	3.19802
k79_8288	8.72222
k79_13101	5.70886
k79_36304	13.4165
k79_13102	2.39048
k79_3709	6.46322
k79_3710	4.74561
k79_36305	9.16684
k79_3711	7.5974
k79_17596	44.5137
k79_36306	5.08081
k79_3712	3.38854
k79_13103	10.3939
k79_36307	3.07377
k79_17597	3.78846
k79_13104	5.96429
k79_36308	10.6053
k79_3713	6.97849
k79_17598	8.41969
k79_22243	5.23041
k79_13105	2.99495
k79_36309	8.04
k79_8289	10.3933
k79_3714	4.07285
k79_36310	7.89634
k79_22244	7.29661
k79_8290	3.76733
k79_36311	4.68159
k79_3715	5.3239
k79_8291	5.50673
k79_22245	11.4792
k79_36312	6.95062
k79_13106	5.16261
k79_8292	6.03556
k79_36313	6.00935
k79_13107	3.2931
k79_13108	5.19512
k79_36314	14.4651
k79_13109	3.23276
k79_8293	9.65202
k79_13110	3.46269
k79_13111	3.45833
k79_3716	9.37896
k79_8294	6.06371
k79_13112	9.86335
k79_22246	7.49859
k79_13113	7.16667
k79_3717	5.8869
k79_31109	35.7543
k79_13114	10.4019
k79_36315	5.67715
k79_8295	9.39425
k79_3718	5.93091
k79_36316	4.70166
k79_22247	6.25421
k79_8296	7.93103
k79_36317	11.6684
k79_22248	4.22137
k79_3719	7.14716
k79_8297	2.87037
k79_36318	10.8384
k79_22249	7.58333
k79_31110	5.49383
k79_13115	7.45627
k79_3720	4.88601
k79_36319	4.36842
k79_13116	7.54891
k79_3721	4.9881
k79_31111	5.26246
k79_36320	3.0495
k79_22250	4.64626
k79_17599	15.8184
k79_36321	12.5856
k79_3722	2.4386
k79_31112	5.65587
k79_22251	2.36866
k79_3723	4.30973
k79_31113	3.50909
k79_36322	5.50269
k79_3724	3.25532
k79_36323	5.64957
k79_31114	4.4661
k79_3725	2.36885
k79_3726	11.0522
k79_31115	12.2412
k79_8298	4.84625
k79_36324	3.60385
k79_3727	5.325
k79_17600	7.33516
k79_36325	2.62626
k79_3728	3.76087
k79_8299	7.63758
k79_31116	5.69681
k79_22252	29.516
k79_8300	5.08054
k79_22253	3.70149
k79_8301	6.57831
k79_22254	5.36719
k79_3729	5.52069
k79_36326	12.6688
k79_31117	7.71109
k79_22255	7.29412
k79_36327	9.90909
k79_3730	3.11175
k79_22256	6.55556
k79_3731	9.55556
k79_31118	6.13811
k79_31119	3.63971
k79_3732	3.42007
k79_8302	11.564
k79_31120	5.53684
k79_3733	4.36752
k79_36328	36.5499
k79_8303	4.35583
k79_3734	3.94152
k79_31121	3.80882
k79_36329	4.61702
k79_8304	5.33793
k79_3735	2.90244
k79_31122	5.03077
k79_8305	5.52852
k79_3736	4.50794
k79_8306	5.64789
k79_3737	4.16279
k79_8307	5.76562
k79_36330	11.158
k79_3738	8.90141
k79_8308	10.2911
k79_3739	2.0979
k79_8309	4.84337
k79_36331	19.0522
k79_3740	4.65482
k79_8310	3.24603
k79_3741	3.76667
k79_8311	4.54808
k79_36332	8.35338
k79_3742	7.58991
k79_36333	8.59502
k79_8312	4.50932
k79_3743	3.09677
k79_36334	4.39796
k79_31123	48.3723
k79_8313	4.84354
k79_36335	3.07692
k79_8314	27.5138
k79_3744	8.32386
k79_8315	10.0274
k79_31124	7.30752
k79_36336	7.30457
k79_8316	3.87778
k79_31125	17.2524
k79_8317	11.3483
k79_31126	4.48361
k79_17601	5.47778
k79_31127	5.40777
k79_8318	5.39665
k79_36337	10.966
k79_31128	6.91489
k79_13117	9.32895
k79_8319	3.61165
k79_31129	3.744
k79_3745	4.08029
k79_8320	2.4065
k79_13118	3.90303
k79_31130	6.81203
k79_3746	5.54598
k79_8321	4.84706
k79_36338	4.48414
k79_3747	5.19008
k79_8322	2.78788
k79_36339	3.28676
k79_17602	9.22464
k79_31131	6.44578
k79_8323	5.9372
k79_13119	14.0634
k79_36340	7.50566
k79_17603	5.91339
k79_13120	5.57609
k79_8324	2.55396
k79_36341	4.85507
k79_31132	5.33333
k79_17604	4.23179
k79_13121	5.17714
k79_8325	5.81215
k79_31133	5.22556
k79_17605	6.75301
k79_13122	6.25
k79_36342	12.0084
k79_8326	4.66867
k79_31134	4.65972
k79_17606	3.72727
k79_13123	3.36649
k79_8327	5.62626
k79_36343	3.44444
k79_31135	11.6287
k79_8328	6.6036
k79_36344	9.2
k79_8329	4.94771
k79_13124	6.17662
k79_17607	8.11746
k79_31136	5.99251
k79_13125	5.93548
k79_8330	3.12397
k79_17608	2.33772
k79_31137	4.30851
k79_8331	4.80556
k79_13126	12.2396
k79_17609	2.42574
k79_31138	2.84672
k79_13127	5.93478
k79_17610	4.62424
k79_8332	3.33333
k79_31139	6.06154
k79_17611	6.32258
k79_17612	5.16483
k79_13128	7.52896
k79_31140	14.2299
k79_31141	6.77228
k79_13129	8.57111
k79_31142	2.72539
k79_8333	5.33614
k79_31143	7.13861
k79_8334	3.9386
k79_31144	3.41748
k79_22257	7.68715
k79_3748	2.18699
k79_17613	5.92683
k79_8335	4.46853
k79_13130	3.73889
k79_31145	13.3622
k79_13131	3.2437
k79_8336	34.9626
k79_31146	5.0
k79_13132	9.81379
k79_17614	10.5048
k79_31147	2.40476
k79_8337	4.35
k79_3749	6.05814
k79_17615	3.57516
k79_8338	12.5109
k79_22258	7.21059
k79_31148	3.3985
k79_17616	4.77982
k79_31149	5.20149
k79_8339	11.6131
k79_17617	5.03704
k79_22259	7.9009
k79_8340	4.98519
k79_31150	5.88672
k79_8341	11.1916
k79_31151	4.01053
k79_8342	3.4589
k79_22260	5.73675
k79_26676	47.392
k79_22261	3.75576
k79_31152	11.1519
k79_26677	4.57471
k79_31153	10.6015
k79_22262	14.5758
k79_8343	5.1913
k79_3750	3.57759
k79_22263	4.06034
k79_8344	7.20714
k79_3751	5.82308
k79_26678	10.6465
k79_31154	8.97075
k79_22264	3.9854
k79_31155	3.46479
k79_26679	4.97129
k79_3752	7.03488
k79_8345	5.45641
k79_26680	3.80189
k79_31156	2.92366
k79_3753	3.98182
k79_8346	5.00943
k79_26681	6.70707
k79_31157	2.85437
k79_26682	5.33333
k79_22265	5.53814
k79_36345	40.792
k79_3754	6.56563
k79_8347	5.27778
k79_22266	5.32084
k79_8348	2.57831
k79_26683	7.09987
k79_22267	4.72239
k79_26684	4.6338
k79_8349	6.93939
k79_36346	6.381
k79_3755	11.1872
k79_36347	5.1068
k79_3756	7.25161
k79_22268	2.64426
k79_26685	4.83455
k79_26686	8.22881
k79_36348	4.10345
k79_22269	4.41489
k79_3757	3.95385
k79_8350	11.8115
k79_26687	4.32727
k79_22270	6.46939
k79_8351	3.0813
k79_8352	9.37113
k79_22271	10.5909
k79_36349	5.38274
k79_8353	7.83451
k79_22272	8.74679
k79_8354	2.81818
k79_8355	6.75084
k79_8356	2.33918
k79_36350	5.61327
k79_22273	11.3408
k79_31158	37.21
k79_3758	3.64045
k79_8357	5.20958
k79_31159	2.81667
k79_3759	4.22876
k79_36351	8.43619
k79_22274	5.7399
k79_8358	4.66307
k79_3760	4.2246
k79_31160	6.51411
k79_36352	4.47458
k79_31161	7.62921
k79_22275	10.6644
k79_36353	2.86897
k79_8359	7.7151
k79_3761	4.29199
k79_31162	4.58374
k79_36354	14.4704
k79_8360	11.5184
k79_36355	3.88235
k79_22276	4.01688
k79_8361	3.97647
k79_31163	4.54645
k79_3762	7.42216
k79_22277	4.5
k79_31164	4.26316
k79_8362	4.88664
k79_22278	8.39252
k79_26688	10.3641
k79_13133	10.116
k79_31165	5.44286
k79_8363	4.72185
k79_26689	2.94902
k79_22279	8.8382
k79_8364	4.25847
k79_31166	6.64225
k79_22280	3.39604
k79_8365	3.6
k79_13134	4.23293
k79_17618	29.1222
k79_8366	3.46667
k79_17619	4.44643
k79_13135	3.21849
k79_22281	5.43964
k79_17620	4.35032
k79_8367	4.55937
k79_8368	5.39815
k79_22282	5.45532
k79_17621	6.49345
k79_13136	10.1821
k79_3763	11.3922
k79_8369	8.19075
k79_13137	6.81333
k79_17622	5.09747
k79_22283	6.07744
k79_3764	3.42268
k79_13138	6.12648
k79_17623	4.5
k79_22284	5.82449
k79_3765	9.20786
k79_13139	7.26531
k79_17624	3.11111
k79_22285	3.36559
k79_31167	10.9447
k79_3766	4.84043
k79_17625	3.56098
k79_13140	3.2
k79_8370	8.26619
k79_3767	6.03333
k79_31168	2.875
k79_17626	5.28966
k79_3768	2.8
k79_13141	5.9533
k79_8371	14.6535
k79_3769	7.6626
k79_17627	6.54674
k79_26690	9.26344
k79_13142	3.23383
k79_31169	7.36268
k79_26691	15.4597
k79_8372	3.90213
k79_13143	5.09278
k79_22286	5.91283
k79_22287	8.37079
k79_26692	8.7281
k79_31170	10.5319
k79_13144	5.84314
k79_26693	3.16564
k79_8373	4.79359
k79_31171	6.0531
k79_3770	8.93264
k79_31172	3.50365
k79_13145	9.21951
k79_3771	4.21311
k79_26694	8.82243
k79_13146	5.48951
k79_8374	5.82695
k79_3772	4.92529
k79_13147	8.08571
k79_31173	11.6061
k79_8375	9.18497
k79_26695	4.99729
k79_31174	10.9775
k79_3773	11.8323
k79_8376	6.16561
k79_31175	4.03676
k79_8377	5.1913
k79_26696	4.20548
k79_3774	2.96178
k79_13148	8.6789
k79_3775	6.1828
k79_8378	2.97872
k79_13149	3.5914
k79_3776	3.53571
k79_31176	7.15269
k79_13150	3.4434
k79_26697	5.26552
k79_13151	2.87755
k79_8379	7.46883
k79_31177	3.77778
k79_26698	6.83262
k79_13152	16.9767
k79_8380	2.81538
k79_31178	7.19466
k79_8381	4.15578
k79_8382	8.46552
k79_31179	4.94186
k79_3777	5.26196
k79_31180	19.9658
k79_3778	4.22034
k79_13153	10.0686
k79_3779	5.37387
k79_31181	4.92603
k79_8383	9.36036
k79_31182	4.44186
k79_3780	6.40741
k79_17628	44.0033
k79_8384	4.58333
k79_31183	2.70642
k79_3781	4.11957
k79_13154	5.99566
k79_17629	8.125
k79_13155	2.54321
k79_8385	4.85083
k79_13156	7.2193
k79_31184	12.0619
k79_8386	5.12844
k79_36356	62.6056
k79_17630	7.18808
k79_3782	6.8635
k79_13157	6.87736
k79_31185	4.64
k79_8387	6.45213
k79_36357	4.62376
k79_13158	8.66667
k79_31186	2.29
k79_3783	8.74564
k79_8388	7.93304
k79_13159	2.89032
k79_31187	8.60294
k79_3784	5.34545
k79_13160	3.87395
k79_31188	3.64035
k79_36358	6.48354
k79_13161	2.76842
k79_3785	4.07326
k79_31189	3.31544
k79_8389	3.62992
k79_36359	5.19372
k79_13162	14.0725
k79_3786	2.35345
k79_36360	3.00621
k79_13163	4.22464
k79_8390	6.17266
k79_3787	5.70667
k79_31190	4.29213
k79_36361	7.98889
k79_3788	2.66
k79_8391	3.74167
k79_31191	2.25561
k79_3789	2.62585
k79_13164	4.8533
k79_8392	9.87302
k79_36362	4.59756
k79_3790	3.68908
k79_13165	4.43262
k79_36363	2.75439
k79_3791	7.16667
k79_36364	5.80992
k79_31192	6.74111
k79_3792	3.00641
k79_36365	5.7029
k79_31193	2.28571
k79_13166	6.60877
k79_3793	4.14138
k79_31194	6.89593
k79_13167	4.54808
k79_8393	11.2151
k79_13168	6.21698
k79_13169	5.07609
k79_8394	11.8905
k79_3794	11.1312
k79_3795	4.7551
k79_31195	14.6494
k79_13170	7.95905
k79_8395	6.01092
k79_3796	4.52332
k79_13171	3.0625
k79_8396	4.58879
k79_13172	2.83636
k79_8397	4.89583
k79_3797	4.41477
k79_8398	5.9085
k79_13173	6.39086
k79_8399	4.91892
k79_8400	4.77005
k79_13174	4.70312
k79_3798	10.1637
k79_8401	6.18557
k79_3799	4.25786
k79_13175	5.01987
k79_3800	4.02564
k79_13176	4.21111
k79_36366	3.70621
k79_3801	5.136
k79_22288	6.02101
k79_3802	4.27434
k79_36367	5.35563
k79_3803	6.36792
k79_13177	6.30698
k79_26699	9.51047
k79_3804	3.90511
k79_36368	2.50181
k79_26700	4.93269
k79_13178	5.40824
k79_3805	4.01143
k79_36369	2.98026
k79_13179	3.61538
k79_13180	3.9703
k79_36370	3.96503
k79_26701	7.7802
k79_3806	7.57284
k79_3807	3.29697
k79_36371	7.64881
k79_22289	11.658
k79_13181	4.6269
k79_3808	4.26774
k79_36372	7.14208
k79_13182	17.9608
k79_22290	3.46203
k79_26702	8.41287
k79_22291	5.54762
k79_36373	6.75269
k79_13183	4.31839
k79_8402	6.34983
k79_26703	3.1859
k79_13184	7.90385
k79_36374	2.59016
k79_22292	2.96959
k79_8403	7.16509
k79_26704	9.94372
k79_36375	2.69231
k79_26705	4.94118
k79_13185	8.33945
k79_13186	11.7094
k79_26706	3.63636
k79_13187	4.475
k79_26707	8.935
k79_36376	22.0416
k79_17631	8.76309
k79_31196	7.99412
k79_8404	9.73074
k79_17632	4.03604
k79_31197	2.70652
k79_36377	6.03165
k79_3809	7.31009
k79_17633	5.16981
k79_13188	6.88215
k79_36378	2.03125
k79_17634	7.61417
k79_26708	15.4682
k79_3810	7.1362
k79_36379	4.34483
k79_13189	4.63103
k79_17635	2.8
k79_8405	7.99845
k79_26709	3.04528
k79_22293	152.166
k79_17636	2.34783
k79_8406	4.56
k79_36380	3.87532
k79_26710	6.03955
k79_31198	8.11699
k79_8407	15.2143
k79_22294	5.36071
k79_36381	7.0069
k79_13190	10.1514
k79_3811	13.7991
k79_17637	5.96317
k79_36382	39.2121
k79_26711	8.92565
k79_31199	4.91503
k79_3812	5.32692
k79_8408	5.32906
k79_17638	10.7548
k79_22295	5.77778
k79_13191	4.60364
k79_36383	3.13675
k79_26712	9.73718
k79_22296	4.08403
k79_3813	5.34359
k79_8409	5.18274
k79_31200	7.12052
k79_3814	7.19192
k79_17639	6.84958
k79_36384	4.67687
k79_8410	4.33155
k79_17640	3.55263
k79_31201	2.13537
k79_22297	7.4
k79_3815	7.71575
k79_13192	7.54021
k79_17641	2.56391
k79_31202	4.0
k79_8411	6.89244
k79_3816	3.16774
k79_13193	5.0
k79_22298	8.39785
k79_17642	5.04348
k79_31203	4.3125
k79_8412	1.53782
k79_3817	3.82775
k79_36385	15.1585
k79_31204	3.12069
k79_26713	23.5578
k79_8413	11.6599
k79_36386	6.00433
k79_17643	6.55814
k79_31205	7.28214
k79_8414	3.875
k79_26714	7.06736
k79_13194	5.47109
k79_8415	5.13274
k79_26715	6.11475
k79_13195	2.77885
k79_13196	3.02247
k79_26716	2.76707
k79_8416	9.70642
k79_17644	6.50496
k79_3818	26.5554
k79_36387	6.47044
k79_17645	4.36066
k79_13197	7.56757
k79_26717	5.04332
k79_3819	4.41319
k79_13198	3.13333
k79_36388	3.66129
k79_8417	9.89224
k79_3820	4.82301
k79_36389	3.19708
k79_8418	5.98214
k79_26718	7.05671
k79_3821	2.85827
k79_31206	11.1369
k79_22299	5.91636
k79_17646	6.63994
k79_31207	4.75824
k79_3822	5.01345
k79_17647	2.16535
k79_8419	3.54167
k79_36390	9.84507
k79_13199	5.91465
k79_31208	4.67544
k79_36391	5.33987
k79_8420	4.48913
k79_26719	10.323
k79_3823	7.46667
k79_13200	1.93571
k79_17648	6.18845
k79_31209	5.3741
k79_36392	6.0431
k79_31210	5.83333
k79_13201	9.73333
k79_3824	7.18807
k79_26720	9.0257
k79_31211	6.27737
k79_36393	5.69753
k79_8421	10.6667
k79_3825	3.70233
k79_26721	9.46087
k79_36394	3.68707
k79_31212	7.85268
k79_8422	3.27885
k79_3826	5.84158
k79_36395	3.92708
k79_31213	3.09174
k79_36396	5.23022
k79_8423	3.45755
k79_31214	2.38017
k79_36397	5.87273
k79_31215	7.51049
k79_8424	3.62921
k79_13202	9.40451
k79_8425	3.84351
k79_8426	4.68902
k79_13203	8.23868
k79_36398	12.0917
k79_8427	4.76378
k79_36399	4.9434
k79_22300	6.65143
k79_17649	10.3277
k79_8428	8.82258
k79_31216	7.827
k79_8429	9.60606
k79_17650	4.02235
k79_31217	2.648
k79_22301	7.75882
k79_8430	6.92607
k79_3827	12.9604
k79_13204	4.28378
k79_17651	15.6918
k79_8431	5.94421
k79_13205	4.07165
k79_17652	4.63128
k79_36400	41.156
k79_8432	2.54
k79_3828	35.8351
k79_13206	3.4186
k79_8433	4.19708
k79_3829	3.02013
k79_13207	2.03191
k79_17653	6.29469
k79_36401	5.44787
k79_8434	7.5
