contigs	predictions
k79_80227	2;976;200643;171549;815;816
k79_56237	2;976;200643;171549;815;816;820
k79_68174	
k79_44079	2;976;200643;171549;815;909656
k79_80228	2;976;200643;171549;815;909656;821
k79_68175	2;74201;203494;48461;1647988;239934;239935
k79_56238	2;1239;186801;186802;186806;1730;39496
k79_80229	2;976;200643;171549;2005525;375288;823
k79_44080	2;976;200643;171549;815;816;820
k79_56239	
k79_44081	
k79_80230	
k79_80231	2;1239;526524;526525;2810280;2678885;1982626
k79_68176	2;1239;186801;3085636;186803;33042;410072
k79_80232	2;1239;186801;186802;186806;1730;39496
k79_68177	2;1239;186801;3085636;186803
k79_44082	2;1239;186801;3085636;186803;572511;418240;1121115
k79_80233	2;1239;186801;3085636;186803;572511;418240;1121115
k79_80234	2;976;200643;171549;815;816
k79_56240	2;1239;186801;3085636;186803;1766253;39491
k79_92070	2;1239;186801;186802;31979;1485;1502
k79_31226	2;1239;186801;3085636;186803;572511;418240;1121115
k79_56241	2;74201;203494;48461;1647988;239934;239935
k79_44083	2;976;200643;171549;2005525;375288;823
k79_92071	
k79_56242	
k79_80235	2;1239;186801;3085636;186803;1766253;39491
k79_44084	2;976;117743;200644;49546;2715289;2767188
k79_56243	
k79_80236	2;976;200643;171549;815;909656;821
k79_92072	2;1239;186801;186802
k79_56244	2;976;200643;171549;2005525;375288;823
k79_31227	2157;28890;183925;2158;2159;2172;2173;420247
k79_80237	2;1239;186801;3085636;186803;2316020;33039
k79_92073	131567
k79_31228	2;976;200643;171549;815;816;28111
k79_80238	2;976;200643;171549;171552;2974251;165179
k79_56245	2;976;200643;171549;2005525;375288
k79_92074	2;1239
k79_56246	2;1239;186801;3085636;186803;572511;418240;1121115
k79_44085	
k79_31229	2;976;200643;171549;815;816;820
k79_92075	
k79_80239	
k79_56247	
k79_44086	
k79_92076	
k79_44087	2;1239;186801;186802;216572;216851;853;718252
k79_19761	2;1239;526524;526525;2810280;2678885;1982626
k79_92077	2;976;200643;171549;1853231;283168;28118
k79_92078	2;976;200643;171549;815;816;820
k79_44088	2;1224;28216;80840;2975441;93681;1768242
k79_19762	2;1239;186801;3085636;186803;572511;418240;1121115
k79_80240	2;1239;91061;186826;1300;1301;1156431
k79_19763	
k79_92079	2;1239;526524;526525;2810280;2678885;1982626
k79_80241	
k79_92080	2;1239;909932;1843488;909930;33024;33025
k79_19764	2;1239;186801;186802;216572;946234;292800
k79_31230	
k79_44089	
k79_92081	
k79_19765	2;976;200643;171549;815;909656;821
k79_80242	2;976;200643;171549;815;816;820
k79_31231	
k79_44090	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7437	2;976;200643;171549;2005525;375288;46503
k79_19766	2;1239;186801;3085636;186803;207244;649756
k79_80243	2;1239;186801;186802;186806;1730;39496
k79_44091	2;1239;186801;186802;216572;2892396;2714355
k79_7438	
k79_7439	2;976;200643;171549;815
k79_92082	2;1239;186801;3085636;186803;1766253;39491;657317
k79_44092	
k79_92083	2;201174;1760;85007;1762;1763;1775
k79_7440	2;29547;3031852;213849;2808963;2321111;1355374
k79_7441	
k79_92084	2;1239;186801;186802;186806;1730;39496
k79_31232	2;1239;186801;3085636;186803;33042;410072
k79_7442	
k79_44093	2157;28890;183925;2158;2159;2172;2173;420247
k79_19767	2;1239
k79_44094	2;976;200643;171549;815;816;820
k79_80244	2;1239;186801;3085636;186803;1766253;39491
k79_7443	2;1239;186801;3085636;186803;572511;33035
k79_31233	2;1239;186801;3085636;186803;2316020;46228;471875
k79_80245	2;1239;186801;3085636;186803;2316020;33039
k79_19768	
k79_92085	2;1239;186801;3085636;186803;1766253;39491
k79_19769	2;1239;186801;186802;186806;1730;39496
k79_44095	2;976;200643;171549;2005525;375288
k79_92086	2;1239;186801;3085636;186803;2569097;39488
k79_44096	2;976;200643;171549;815;909656;821
k79_80246	2;1239;909932;1843488;909930;33024;33025
k79_92087	
k79_92088	2;1239;186801;186802;216572;216851;2929489
k79_44097	2;1239;186801;3085636;186803;207244;649756;649757
k79_7444	
k79_31234	2;976;200643;171549;2005525;375288;823
k79_19770	
k79_31235	2;976;200643;171549;815;816
k79_44098	2;1239;186801;186802;216572
k79_92089	2;1239;186801;3085636;186803;189330;88431
k79_31236	2;1239;186801;3085636;186803;1766253;39491
k79_19771	2;1239;909932;1843488;909930;33024;33025
k79_44099	
k79_19772	2;1239;186801;3085636;186803;2316020;33039;657313
k79_92090	2;1239;186801;3085636;186803;189330;88431
k79_31237	2;1239;186801;3085636;186803;2316020;33039;657313
k79_44100	2;976;200643;171549;815;909656;821
k79_92091	
k79_31238	2;1239;186801;186802;216572;1263;1160721
k79_92092	2;1239;186801;3085636;186803;2316020;33039
k79_92093	
k79_7445	2;1239;186801;3085636;186803;1766253;39491
k79_92094	2;1239;186801;3085636;186803;2316020;46228;471875
k79_31239	2;1239;186801;3085636;186803;33042;410072
k79_44101	2;976;200643;171549;815;816;2528203
k79_19773	2;1239;526524;526525;2810280;2678885;1982626
k79_31240	2;1239;186801;3085636;186803;2569097;39488
k79_19774	2;976;200643;171549;815;909656;376805;667015
k79_7446	2157;28890;183925;2158;2159;2172;2173
k79_31241	
k79_44102	2;976;200643;171549;815;909656;821
k79_19775	2;1239;186801;186802;186806;1730;39496
k79_44103	2;1239;186801;3085636;186803;189330;39486
k79_56248	2;1239;186801;3085636;186803;33042;410072
k79_7447	2;1239;186801;3085636;186803;207244;649756
k79_92095	2;1239;186801;3085636;186803;2316020;33038
k79_56249	
k79_44104	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7448	2;1239;186801;3085636;186803;33042;410072
k79_44105	2;976;200643;171549;815;816;820
k79_56250	2;1239;186801;186802;186806;1730;39496
k79_7449	2;1239;186801;3085636;186803;572511;418240;1121115
k79_92096	2;976;200643;171549;815;816;820
k79_56251	2;976;200643;171549;815;909656;821
k79_7450	2;1239;186801;3085636;186803;189330;88431
k79_92097	2;976;200643;171549;1853231;283168;28118
k79_68178	2;1239;186801;3085636;186803;841;1261635
k79_44106	2;1239;186801;3085636;186803;1766253;39491
k79_68179	
k79_7451	2;976;200643;171549;815;816;820
k79_56252	2;1239;186801;3085636;186803;1766253;39491;657317
k79_44107	2;1239;909932;1843488;909930;33024;33025
k79_7452	2;1239;186801;3085636;186803;572511;418240;1121115
k79_92098	2;1239;91061;186826;1300;1301;1307
k79_68180	2;1239;186801;3085636;186803;189330;88431
k79_7453	2;976;200643;171549;2005525;375288
k79_44108	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7454	2;1239;186801;186802;216572;216851;2929494
k79_68181	
k79_68182	
k79_44109	2;1239;186801
k79_7455	2;1239;186801;3085636;186803;841;166486
k79_92099	2;976;200643;171549;815;816;820
k79_68183	2;1239;186801;3085636;186803;189330;88431
k79_7456	2;1239;186801;3085636;186803;207244;649756
k79_92100	
k79_56253	
k79_68184	
k79_44110	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7457	2;976;200643;171549
k79_92101	2;1239;186801;3085636;186803;33042;410072
k79_56254	
k79_44111	2;1239;909932;1843488;909930;33024;33025
k79_68185	2;1239;186801;3085636;186803;33042;410072
k79_7458	2;1239;186801;3085636;186803;572511;33035
k79_56255	
k79_44112	
k79_92102	2;1239;186801;3085636;186803;33042;410072
k79_56256	2;1239;186801;186802
k79_44113	2;1239;186801;3085636;186803;189330;88431
k79_68186	2;976;200643;171549;815;909656;821
k79_92103	2;1239;186801;3085636;186803;2569097;39488
k79_80247	2;1239;186801;186802;216572;2172004;2108523
k79_7459	2;1239;186801;3085636;186803;1766253;39491;657318
k79_56257	
k79_68187	2;976;200643;171549;2005525;375288;823
k79_92104	2;976;200643;171549;1853231;283168;28118
k79_80248	2;1239;186801;186802;216572;2172004;2108523
k79_7460	2;1239;186801;186802;216572;216851
k79_56258	
k79_44114	
k79_68188	2;976;200643;171549;815;909656;821
k79_80249	2;1239;186801;3085636;186803;572511
k79_56259	
k79_68189	2;976;200643;171549
k79_80250	
k79_56260	
k79_19776	
k79_92105	
k79_7461	2;1239;186801;3085636;186803;1766253;39491
k79_80251	2;1239;186801;3085636;186803;2569097;39488
k79_19777	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7462	
k79_56261	
k79_80252	2;976;200643;171549;815;816;28111
k79_68190	2;976;200643;171549;815;816;820
k79_7463	2;1239;186801
k79_56262	2;1239;186801;3085636;186803;33042;410072
k79_19778	2;1239;186801;3085636;186803;2316020;46228;471875
k79_80253	2;1239;186801;3085636;186803;2316020;33039;657313
k79_68191	2;1239;186801;3085636;186803;572511;2479767
k79_19779	
k79_7464	2;976;200643;171549;1853231;283168;28118
k79_56263	2;1239;186801;186802;216572;216851;2929491
k79_92106	2;1239;186801;186802;216572;1263;657323
k79_68192	2;976;200643;171549;815;909656;821
k79_19780	2;976;200643;171549;815;909656;387090
k79_7465	2;976;200643;171549;2005525;375288
k79_31242	2;976;200643;171549;2005525;375288;823
k79_56264	2;1239;186801;3085636;186803;207244;649756
k79_7466	
k79_80254	2;976;200643;171549;2005525;375288;823
k79_19781	
k79_7467	2;1239;186801;3085636;186803;2316020;46228;471875
k79_31243	2;1239;186801;3085636;186803;572511;418240;1121115
k79_19782	2;1239;186801;3085636;186803;33042;410072
k79_92107	2;1239;186801;3085636;186803;1649459;154046;742737
k79_80255	2;976;200643;171549;815;816;820
k79_92108	
k79_19783	
k79_80256	2;1239;186801;186802;186806;1730;39496
k79_92109	
k79_31244	2;1239;186801;3085636;186803;1766253;39491
k79_80257	2;1239;186801;186802;186806;1730;39496
k79_56265	2;1239;186801;3082720;186804;1870884;1496
k79_80258	2;1239;186801;3085636;186803;572511;418240;1121115
k79_19784	2;976;200643;171549;815;816;556259
k79_31245	2;976;200643;171549;2005525;375288;823
k79_80259	
k79_56266	2;1239;186801;3085636;186803;1766253;39491
k79_31246	
k79_80260	2;1239;186801;3085636;186803;207244;649756
k79_56267	2;976;200643;171549;171550;239759;1288121
k79_31247	2;976;200643;171549;2005525;375288;823
k79_7468	2759;7711;40674;9443;9604;9605;9606
k79_80261	2;1239;186801;186802;216572;216851;2929488
k79_31248	2;1239;186801;3085636;186803;572511;2479767
k79_56268	
k79_19785	2;976;200643;171549;815;816;820
k79_80262	
k79_7469	2;976;200643;171549;815;909656;821
k79_56269	2;976;200643;171549;2005525;375288
k79_7470	2;976;200643;171549;815;909656;821
k79_31249	2;976;200643;171549;2005525;375288
k79_80263	2;976;200643;171549;815;816;28111
k79_92110	2;1239;186801;186802;216572;1263;2608920
k79_19786	2;1239;186801;3085636;186803;33042;410072
k79_56270	2;1239;186801;3085636;186803;2569097;39488
k79_31250	2;976;200643;171549;815;909656;821
k79_19787	2;1239;186801;3085636;186803;207244;649756
k79_56271	2;1239;186801;3085636;186803;2316020;46228;471875
k79_92111	
k79_19788	2;1239;186801;186802;216572;216851
k79_80264	
k79_7471	2;976;200643;171549;815;816;820
k79_56272	
k79_19789	
k79_80265	2;1239;186801
k79_7472	2;74201;203494;48461;1647988;239934;239935
k79_56273	2;1239;91061;186826;186827;66831;178214
k79_80266	2;1239;186801;3085636;186803;189330;88431
k79_56274	
k79_31251	
k79_31252	2;1239;186801;186802;216572;1263;1160721
k79_92112	
k79_56275	2;1239;909932;1843489;31977;39948
k79_19790	2;976;200643;171549;815;816;28111
k79_7473	2;1239;186801;3085636;186803;1766253;39491
k79_80267	2;1239;186801;3085636;186803;33042;410072
k79_7474	
k79_19791	
k79_80268	
k79_7475	
k79_92113	2157;28890;183925;2158;2159;2172;2870563
k79_80269	2;1239;186801;186802;186806;1730;39496
k79_19792	2;201174;1760;85004;31953;1678;1680
k79_56276	2;1239;186801;3085636;186803;1766253;39491;657317
k79_92114	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7476	2;976;200643;171549;815;909656;821
k79_92115	2;976;200643;171549;815
k79_92116	2;1239;186801;3085636;186803;207244;649756
k79_80270	2;976;200643;171549;2005525;375288;823
k79_7477	2;1239;186801;3085636;186803;2316020;46228;471875
k79_56277	
k79_7478	2;976;200643;171549;2005525;375288;823
k79_80271	
k79_56278	2;1239;186801
k79_80272	2;976;200643;171549;1853231;283168;28118
k79_7479	
k79_56279	2;1239;186801;3085636;186803;207244;649756
k79_80273	2;1239;186801;3085636;186803;2316020;46228;471875
k79_44115	2;1239;186801;3085636;186803;2316020;33039;657313
k79_44116	2;1239;186801;3085636;186803;207244;649756
k79_56280	
k79_7480	2;1239;186801;186802;216572;216851;853
k79_31253	2;1239;186801;3085636;186803;28050;39485
k79_56281	2;1239;186801;186802;216572;1263;657323
k79_44117	2;976;200643;171549;815;909656;821
k79_80274	2;976;200643;171549;815;816;820
k79_56282	2;1239;909932;1843488;909930;33024;33025
k79_31254	2;1239;186801;3085636;186803;33042;410072
k79_92117	2;1239;186801;186802;216572;216851;411483
k79_7481	2;1239;526524;526525;2810280;2678885;1982626
k79_80275	
k79_31255	2;1239;186801;3085636;186803;189330;39486
k79_56283	2;1239;186801;3085636;186803;1766253;39491;657318
k79_7482	
k79_44118	2;1239;186801;3085636;186803;2316020;46228;471875
k79_56284	2;976;200643;171549;815;909656;821
k79_7483	
k79_80276	2;1239;186801;3085636;186803;2316020;46228;471875
k79_31256	2;1239;186801;186802;216572;216851;853
k79_92118	2;1239;186801;3085636;186803;207244;649756
k79_7484	2;976;200643;171549;815;909656;821
k79_56285	
k79_7485	2;1239;186801;3085636;186803;2316020;46228;471875
k79_56286	2;1239;186801;3085636;186803;841;166486;718255
k79_7486	2;74201;203494;48461;1647988;239934;239935
k79_44119	2;1239;526524;526525;2810280;2678885;1982626
k79_44120	2;1239;186801;3085636;186803;33042;410072
k79_56287	2157;28890;183925;2158;2159;2172;2173
k79_7487	2;976;200643;171549;815;909656;821
k79_56288	2;976;200643;171549;2005525;375288;46503
k79_7488	2;1239;186801;186802;31979;1485
k79_56289	2;1239;186801;3085636;186803;2569097;39488
k79_92119	
k79_56290	2;976;200643;171549;2005525;375288
k79_44121	2;976;200643;171549;815;816;820
k79_92120	
k79_7489	2;1239;186801;3085636;186803;33042;410072
k79_68193	
k79_7490	2;976;200643;171549;815;816;28111
k79_44122	
k79_56291	2;1239;186801;3085636;186803;207244;649756
k79_56292	
k79_44123	
k79_68194	2;1239;186801;3085636;186803;33042;410072
k79_92121	
k79_7491	2;1239;186801;3085636;186803;2316020;46228;471875
k79_56293	
k79_44124	2;74201;203494;48461;1647988;239934;239935
k79_7492	2;1239;186801;3085636;186803;2569097;39488
k79_56294	2;1239;186801;186802;186806;1730;39496
k79_68195	2;1239;909932;1843488;909930;33024;33025
k79_56295	2;976;200643;171549;815;909656;821
k79_7493	
k79_44125	2;976;200643;171549;815;816
k79_68196	
k79_68197	2;1239;186801;3085656;3085657;2039302;1981510
k79_44126	2;976;200643;171549;815;909656;821
k79_68198	
k79_92122	2;1239;186801;3085636;186803;2316020;46228;471875
k79_56296	
k79_92123	
k79_44127	2;976;200643;171549;815;909656;821
k79_56297	
k79_92124	2;1239;186801;3085636;186803;207244;649756
k79_44128	2;1239;186801;3085636;186803;33042;410072
k79_44129	2;1239;186801;186802;186806;1730;39496
k79_56298	2;1239;186801;3085636;186803;2316020;46228;471875
k79_68199	2;1239;526524;526525;2810280;2678885;1982626
k79_56299	
k79_92125	2;1239;186801;3085636;186803
k79_68200	2;1239
k79_56300	2;976;200643;1970189;1471398;1471399;1573823
k79_92126	
k79_92127	
k79_56301	2;976;200643;171549;815;909656;821
k79_92128	2;1239;186801;3085636;186803;1766253;39491
k79_56302	
k79_56303	2;976;200643;171549;2005525;375288;46503
k79_19793	2;1239;186801;186802;216572;216851;411483
k79_56304	2;1239;186801;3085636;186803;2316020;46228;471875
k79_80277	2;1239;186801;186802;3085642;1928820;3079303
k79_68201	2;1239;186801;3085636;186803;189330;88431
k79_92129	
k79_92130	
k79_68202	2;976;200643;171549;815;816;820
k79_80278	2;1239;186801;186802;216572;216851;411483
k79_19794	2;1239;186801;3085636;186803;572511;418240;1121115
k79_56305	
k79_80279	2;1239;186801;3085636;186803;33042;410072
k79_92131	2;976;200643;171549;2005525;375288;823
k79_68203	2;1239;186801;3085636;186803;2316020;33039
k79_80280	2;1239;186801;186802;216572;216851
k79_56306	2;1239;186801;3085636;186803;33042;410072
k79_68204	2;1239;186801;186802;216572;216851;2929489
k79_92132	2;976;200643;171549;2005525;375288
k79_19795	2;1239;186801;3085636;186803;33042;410072
k79_56307	
k79_68205	2;1239;186801;3085636;186803;2316020;46228;471875
k79_7494	2;976;200643;171549;815;816;820;997890
k79_56308	2;976;200643;171549;171552;577309;454155;762982
k79_19796	
k79_56309	2;976;200643;171549;2005519;397864;397865;880074
k79_92133	2;1239;186801;3085636;186803;33042;410072
k79_80281	
k79_19797	
k79_7495	
k79_92134	2;1239;186801;186802;216572;2892396;2714355
k79_56310	2;976;200643;171549;815;909656;821
k79_68206	2;976;200643;171549
k79_80282	2;1239;186801;3085636;186803;2316020;33039
k79_56311	2;1239;186801;3085636;186803;189330;88431
k79_80283	2;1239;186801;3085636;186803;572511;418240;1121115
k79_92135	2;976;200643;171549;815;816;28111
k79_68207	2;976;200643;171549;2005525;375288;823
k79_56312	2;976;200643;171549;815;909656;821
k79_80284	2;1239;186801;186802;186806;1730;39496
k79_92136	2;1239;186801;186802;186806;1730;39496
k79_7496	2;1239;186801;3085636;186803;1766253;39491
k79_92137	
k79_80285	2;976;200643;171549;815;909656;821
k79_68208	2;1239;186801;3085636;186803;189330;88431
k79_7497	2;1239;186801;186802;186806;1730;39496
k79_19798	2;976;200643;171549;815;816
k79_92138	2;1239;186801;3085636;186803;33042;410072
k79_56313	2;976;200643;171549;2005525;375288
k79_80286	
k79_7498	2;976;200643;171549;815;816
k79_68209	2;1239;186801;186802;186806;1730;39496
k79_56314	2;976;200643;171549;2005525;375288;823
k79_7499	2;1239;186801;3085636;186803;207244;649756;649757
k79_80287	
k79_68210	2;976;200643;171549;2005525;375288;823
k79_92139	2;976;200643;171549;815;909656;821
k79_56315	2;976;200643;171549;2005525;375288;823
k79_68211	2;976;200643;171549;815;816;820
k79_92140	2;1239;186801;3085636;186803;189330;39486
k79_56316	
k79_7500	2;1239;186801;3085636;186803;207244;649756
k79_7501	2;1239;186801;3085636;186803;207244;649756
k79_68212	
k79_19799	2;976;200643;171549;815;816;820
k79_7502	2;1239;526524;526525;2810280;2678885;1982626
k79_80288	2;1239;186801;3085636;186803;1766253;39491;657318
k79_19800	2;74201;203494;48461;1647988;239934;239935
k79_92141	2;1239
k79_19801	2;976;200643;171549;815;909656;821
k79_7503	
k79_68213	2;1239;186801;3085636;186803;572511;418240;1121115
k79_80289	2;976;200643;171549;815;816;820
k79_7504	
k79_7505	2;1239;186801;3085636;186803;207244;649756
k79_19802	2;1239;909932;1843488;909930;33024;33025
k79_92142	2;1239;186801;3085636;186803;841;1261635
k79_68214	
k79_19803	
k79_92143	2;1239;186801;3085636;186803;207244;649756
k79_68215	
k79_92144	2;1239;186801;186802;186806;1730;39496
k79_68216	
k79_92145	
k79_68217	2;976;200643;171549;815;909656;821
k79_68218	
k79_7506	2;976;200643;171549;815;816;817
k79_68219	
k79_19804	2;1239;186801;3085636;186803;2316020;46228;471875
k79_92146	
k79_68220	2;1239;186801;3085636;186803;572511;418240;1121115
k79_92147	2;1239;186801;186802;216572;216851;853
k79_44130	2;1239;186801;3085636;186803;572511;418240;1121115
k79_7507	2;976;200643;171549;815;816
k79_68221	2;1239;909932;1843488;909930;33024;33025
k79_80290	
k79_44131	2;1239;909932;1843488;909930;33024;33025
k79_7508	
k79_7509	
k79_80291	2;976;200643;171549;815;816;820
k79_68222	
k79_44132	2;976;200643;171549;2005525;375288;823
k79_7510	2;1783272
