Contig	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Mean	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz RPKM	ERR011348_assembly.fa/ERR011348_corrected_1.fastq.gz Covered Fraction
k79_90060	8.497549	11.074122	1
k79_90061	6.1759257	6.6067734	1
k79_17490	4.711009	6.3880105	1
k79_29683	3.2264152	4.1923695	1
k79_54000	9.339874	12.261044	1
k79_54001	5.323232	5.6375303	1
k79_17491	3.1935484	4.7866397	1
k79_90062	3.5353534	4.8190584	1
k79_90063	4.571429	4.992573	1
k79_29684	6.670476	8.764123	1
k79_17492	2.0603015	3.4475935	1
k79_29685	5.612069	7.53891	1
k79_54002	8.538897	10.76384	1
k79_17493	4.7109704	6.106034	1
k79_29686	3.4608433	4.160477	1
k79_90064	17.727028	24.221926	1
k79_54003	6.8778625	8.031135	1
k79_17494	5.714286	7.1171083	1
k79_90065	4.982456	7.596023	1
k79_54004	2.7804878	3.6717675	1
k79_54005	1.86	2.6738	1
k79_54006	4.443299	4.465355	1
k79_29687	6.8209085	9.135991	1
k79_17495	7.419214	9.500017	1
k79_17496	2.1870503	3.4694638	1
k79_54007	4.3741307	5.7691317	1
k79_17497	4.7625	5.9652815	1
k79_54008	4.902834	6.3834906	1
k79_54009	2.6716418	3.8836007	1
k79_17498	4.877437	6.303654	1
k79_17499	6.1396646	7.619111	1
k79_54010	4.378893	5.646934	1
k79_5602	266.88675	356.65765	1
k79_54011	4.2972975	6.1466665	1
k79_54012	4.2045455	5.476796	1
k79_78053	15.7507715	20.963692	0.9991012
k79_54013	4.421488	5.9198527	1
k79_78054	3.2929294	4.0268073	1
k79_54014	2.8448277	3.769455	1
k79_5603	4.9420705	6.501135	1
k79_5604	5.223301	5.5483994	1
k79_78055	44.08127	54.597717	1
k79_54015	7.6683354	9.826004	1
k79_54016	2.4742267	3.6534715	1
k79_78056	4.038934	4.871932	1
k79_5605	4.0831137	5.4109116	1
k79_17500	5.685597	7.4229045	1
k79_17501	6.266129	6.952856	1
k79_5606	10.420956	13.291946	1
k79_90066	10.549269	13.947566	1
k79_5607	11.25	10.658357	1
k79_90067	2.7185628	3.7956152	1
k79_5608	5.9752064	7.029825	1
k79_5609	3.2777777	5.431156	1
k79_78057	161.75018	202.66835	1
k79_17502	5.1444006	6.5242558	1
k79_5610	5.3076925	8.289832	1
k79_78058	4.7256637	4.956188	1
k79_90068	3.7512314	4.898724	1
k79_5611	4.0923076	5.303405	1
k79_78059	9.215739	10.964992	1
k79_54017	15.598015	20.35662	0.9940723
k79_78060	6.382979	7.5101814	1
k79_54018	3.7941177	5.0983477	1
k79_17503	6.6721005	8.504064	1
k79_78061	6.788991	6.1941314	1
k79_54019	4.785714	5.0860324	1
k79_17504	3	5.3990192	1
k79_78062	6.7419353	7.318796	1
k79_17505	3.6614172	6.5155773	1
k79_90069	10.290828	13.348306	1
k79_78063	4.117021	5.3363657	1
k79_78064	2.8942308	4.7370477	1
k79_78065	5.3039646	6.394919	1
k79_90070	6.261178	8.296669	1
k79_78066	4.1438513	5.177324	1
k79_54020	6.9675565	9.154016	1
k79_78067	2.7272727	4.069899	1
k79_17507	7.750441	10.076511	1
k79_54021	3.8168168	5.1898293	1
k79_17508	5.736842	6.957337	1
k79_90071	10.278905	13.504338	1
k79_54022	2.3238096	3.932059	1
k79_54023	2.622449	4.0430446	1
k79_17509	6.019157	6.5869164	1
k79_90072	3.8039215	5.497122	1
k79_17510	3.4807692	4.3422937	1
k79_54024	3.2540984	4.5807486	1
k79_78068	5.705539	7.398874	1
k79_90073	3.2476192	3.932059	1
k79_17511	6.398374	6.611044	1
k79_90074	6.233871	8.050676	1
k79_17512	3.7849462	5.7767286	1
k79_78069	3.6244133	5.248162	1
k79_90075	6.6062994	7.9634843	1
k79_54025	6.927619	8.764123	1
k79_17513	4.710145	5.511157	1
k79_17514	4.3779526	6.2046723	1
k79_54026	10.116191	11.883556	0.9985185
k79_17515	3.7988167	5.029091	1
k79_78070	4.8932385	6.21753	1
k79_17516	10.323233	10.0670185	1
k79_17517	5.144144	6.5308332	1
k79_54027	3.9175084	4.9864216	1
k79_17518	3.4693878	4.851653	1
k79_78071	9.851851	12.205486	1
k79_90076	9.69545	12.846173	1
k79_54028	7.823387	10.3152895	1
k79_17519	7.156678	9.205135	0.99544764
k79_17520	3.081967	4.7921968	1
k79_17521	4.4958677	5.179871	1
k79_90077	6.7714844	8.540673	1
k79_17522	2.9157894	4.5018063	1
k79_54029	8.711832	11.008597	1
k79_90078	8.446237	8.355625	1
k79_17523	4.7597404	5.6070642	1
k79_17524	10.5161295	12.441953	0.99270076
k79_90079	3.3482144	4.557614	1
k79_54030	4.145336	5.251326	1
k79_17525	4.2393165	5.257472	1
k79_5612	15.340711	20.321987	1
k79_54031	3.918182	5.7846637	1
k79_17526	6.029703	6.7910256	1
k79_54032	4.089286	4.592405	1
k79_54033	6.0993977	7.072811	1
k79_5613	4.477545	5.638515	1
k79_5614	4.130081	4.7746425	1
k79_5615	6.4387755	6.468871	1
k79_54034	3.415459	4.4444814	1
k79_17527	6.7116504	8.412273	0.9779661
k79_17528	8.547368	11.868398	1
k79_5616	6.3130755	7.8130527	1
k79_17529	6.266949	7.01353	1
k79_78072	6.557804	8.724226	1
k79_17530	6.6804123	7.306943	1
k79_54035	8.165279	10.11781	1
k79_78073	4.0508475	5.6119876	1
k79_17531	2.9607842	4.5318646	1
k79_54036	4.793103	5.4382377	1
k79_54037	5.8173914	4.9187827	1
k79_78074	5.569014	6.9492326	1
k79_5617	4.5487804	5.984434	1
k79_17532	4.5436893	5.8875937	1
k79_78075	5.68323	4.8360534	0.926045
k79_17533	3.785185	4.925421	1
k79_90080	7.0217037	9.292632	1
k79_17534	2.8695652	4.557614	1
k79_90081	15.488889	20.053501	1
k79_54038	6.650685	8.773407	1
k79_17535	8.539326	10.068703	1
k79_90082	7.504202	6.336608	1
k79_78076	11.836283	13.990814	0.9784053
k79_78077	3.8969073	4.465355	1
k79_42027	14.615915	19.543419	1
k79_17536	4.258486	6.0198126	1
k79_78078	9.94958	9.318541	1
k79_17537	9.137931	10.576741	1
k79_42028	3.8	4.8276944	1
k79_17538	13.20339	10.554474	0.9665072
k79_42029	5	5.633006	1
k79_90083	5.642759	7.21926	1
k79_17539	4.140496	5.179871	1
k79_90084	5.068376	6.266719	1
k79_17540	4.404762	6.1758966	1
k79_90085	4.9666667	5.8489375	1
k79_17541	1.7717391	2.4859712	1
k79_5618	7.408704	9.566157	1
k79_65817	13.716887	18.342178	1
k79_42030	3.898428	5.1313972	1
k79_17542	6.7009063	8.129798	1
k79_17543	4.047619	5.1116767	1
k79_65818	5.88565	7.570533	1
k79_42031	5.686007	7.2203503	1
k79_42032	4.5053763	6.6019754	1
k79_17544	3.0843372	3.9777803	1
k79_65819	5.5333333	6.539185	1
k79_90086	12.637069	17.701784	1
k79_17545	3.48	4.81284	1
k79_90087	6.1136365	7.4667287	1
k79_5619	7.679896	9.80684	1
k79_54039	8.06673	10.626176	1
k79_17546	7.642623	8.594357	1
k79_65820	4.547812	6.013436	1
k79_17547	4.212121	5.688936	1
k79_42033	18.345678	25.589104	1
k79_17548	3.7884614	4.7370477	1
k79_42034	5.6354165	7.336646	1
k79_90088	8.024209	9.924585	0.98398834
k79_65821	3.9	4.612305	1
k79_54040	4.883652	6.410347	1
k79_90089	6.3070865	6.5155773	1
k79_5620	9.040174	12.170659	1
k79_54041	2.9473684	4.9110613	1
k79_65822	4.381188	5.981868	1
k79_54042	8.113636	8.533404	1
k79_17549	7.0415225	8.126076	1
k79_5621	2.4105263	3.2439487	1
k79_65823	3.6443298	4.3721294	1
k79_54043	8	8.355625	1
k79_17550	4.7184467	6.341028	1
k79_5622	5.927273	5.7846637	1
k79_17551	3.6632652	5.660262	1
k79_17552	5.260274	7.336647	1
k79_65824	4.0833335	4.79828	1
k79_5623	4.352941	5.419865	1
k79_54044	3.1163194	4.281395	1
k79_42035	5.351585	7.0408907	1
k79_65825	5.231579	6.138827	1
k79_17553	3.7237568	4.2409215	1
k79_17554	3.8958333	4.483506	1
k79_78079	12.98219	17.165955	1
k79_54045	4.083871	4.7954025	1
k79_65826	3.5954692	5.0242977	1
k79_17555	3.11	4.0107	1
k79_5624	6.0182424	8.255757	1
k79_78080	3.202381	5.2378545	1
k79_17556	4.674699	4.7595334	1
k79_54046	34.58219	43.555115	1
k79_54047	6.252747	9.15305	1
k79_65827	7.518911	9.890753	1
k79_54048	4.616071	5.898089	1
k79_78081	5.399684	6.9150004	1
k79_65828	3.1090908	4.606885	1
k79_54049	5.7483444	5.9960628	1
k79_54050	2.6146789	3.4841988	1
k79_78082	4.3877068	5.7745686	1
k79_65829	4.231788	5.5457687	1
k79_78083	4.287879	4.9778194	1
k79_17557	7.5664773	9.659278	1
k79_42036	6.0296183	7.863394	1
k79_78084	5.009597	6.5749183	1
k79_54051	7.0220995	8.933786	1
k79_17558	3.2434783	4.5404153	1
k79_42037	4.2777777	6.3009634	1
k79_54052	4.600473	5.949555	1
k79_78085	8.654321	10.720425	1
k79_54053	2.728972	2.3408756	0.8793774
k79_78086	13.013587	17.227428	0.9903475
k79_17559	4.7184987	6.0429077	1
k79_42038	6.702941	8.214687	1
k79_54054	3.670103	5.591125	1
k79_17560	3.9734514	5.337434	1
k79_54055	10.490741	12.824913	1
k79_42039	33.08005	40.77046	1
k79_17561	44.05792	53.05319	1
k79_42040	5.037831	6.911334	1
k79_42041	2.44	4.0107	1
k79_17562	6.2242875	7.8579545	1
k79_42042	4.4666667	6.6844997	1
k79_29688	13.00784	17.411922	1
k79_42043	3.857143	5.3004847	0.91189426
k79_17563	5.754491	5.3771214	1
k79_42044	5.660714	6.1232066	1
k79_29689	5.3333335	6.211261	1
k79_17564	4.691358	5.7798314	1
k79_5625	13.375845	17.609877	1
k79_5626	6.022059	6.661128	0.96153843
k79_65830	14.470912	19.14377	1
k79_17565	7.0151324	8.506257	1
k79_65831	5.9634147	6.330019	1
k79_17566	3.912088	6.6567636	1
k79_5627	8.43975	10.8019495	1
k79_42045	6.7395263	8.983343	1
k79_17567	4.698276	5.277237	1
k79_17568	4.9784946	6.189352	0.94650203
k79_65832	13.935567	16.959745	1
k79_17569	3.7857144	5.2559576	1
k79_78087	27.700806	36.347725	1
k79_42046	6.5694118	8.42247	1
k79_29690	7.3831544	9.629111	0.9930016
k79_5628	5.885743	7.658712	0.98946446
k79_17570	4.0759716	4.901345	1
k79_42047	4.9603176	5.0860324	0.84782606
k79_5629	4.1805553	10.1363325	1
k79_42048	4.876033	6.659834	1
k79_5630	7.619469	7.24366	1
k79_5631	3.0075758	2.844468	1
k79_78088	11.41493	14.323929	1
k79_65833	6.664202	8.765631	1
k79_78089	6.1	7.055862	1
k79_42049	5.493525	7.1195865	1
k79_5632	4.6484213	5.775408	1
k79_42050	3.826087	4.525964	1
k79_17571	7.8056264	10.0798025	1
k79_65834	5.5771813	7.1619644	1
k79_5633	2.744681	4.109324	1
k79_65835	3.2021277	4.109324	1
k79_17572	7.7184467	8.322599	1
k79_78090	13.031667	16.31018	1
k79_29691	9.877401	12.637884	1
k79_29692	6.908163	7.6817846	1
k79_17573	7.07124	11.372496	1
k79_65836	6.161501	8.147556	1
k79_17574	3.587156	4.258466	1
k79_78091	4.4030304	5.941778	1
k79_42051	4.43515	5.8640795	1
k79_17575	6.330357	7.271308	1
k79_65837	3.0526316	3.7884448	1
k79_42052	4.0094337	4.7000394	1
k79_17576	3.2641509	4.7000394	1
k79_29693	4.46539	5.9265475	1
k79_65838	3.3863637	5.0555043	1
k79_78092	3.358209	5.427586	1
k79_42053	5.495413	6.9683976	1
k79_78093	3.218241	3.7298634	1
k79_42054	3.505	4.2971787	1
k79_78094	4.8039217	5.1725297	1
k79_17577	8.9401865	11.124571	1
k79_65840	32.092545	36.08886	1
k79_17578	3.094017	5.257472	1
k79_78095	5.2867646	6.661128	1
k79_65841	9.259615	7.500325	1
k79_17579	3.6517856	6.888607	1
k79_65842	4.2747254	4.992573	1
k79_42055	3.6892655	5.492509	1
k79_65843	5.254237	5.6119876	1
k79_65844	8.131313	10.0670185	1
k79_78096	3.4313347	4.660109	1
k79_78097	4.5038166	6.422829	1
k79_17580	8.828903	11.333428	1
k79_65845	3.5	4.534711	1
k79_65846	9.523809	9.082202	1
k79_29694	13.418341	17.2627	1
k79_65847	2.4976525	3.3146284	1
k79_42056	5.3305526	6.7809396	1
k79_29695	3.303665	4.7046337	1
k79_42057	4.8846154	5.9213095	1
k79_29696	3.2282608	4.9719424	1
k79_78098	6.396074	9.079341	1
k79_29697	3.233645	3.9014592	1
k79_65848	5.6418734	7.0363154	1
k79_42058	4.361111	5.499905	1
k79_78099	5.928775	7.60512	1
k79_17581	6.4660196	8.391796	1
k79_5634	7.8517566	10.298969	1
k79_17582	5.1359224	6.341028	1
k79_5635	9.018018	14.9825	1
k79_78100	4.2056737	5.1959352	1
k79_5636	8.24605	10.82145	0.98650926
k79_29698	12.674033	15.981148	0.99029124
k79_42059	5.5118437	7.334465	1
k79_17583	5.198032	6.455436	1
k79_42060	2.671698	3.624127	1
k79_54056	13.4597	18.014523	1
k79_5637	6.479263	8.667525	1
k79_42061	6.098232	7.6075497	1
k79_17584	4.5621467	5.6093707	1
k79_5638	2.0666666	3.760031	1
k79_42062	3.6382978	4.5202565	1
k79_29699	14.057143	17.942606	0.9919028
k79_54057	5.154013	6.7282615	1
k79_54058	2.1730769	2.3685238	1
k79_29700	3.4236112	4.578425	1
k79_29701	3.3793104	5.0768356	1
k79_78101	4.8614173	6.3429565	1
k79_65849	7.15043	9.3867445	1
k79_54059	3.8482144	4.74517	1
k79_5639	6.0777383	7.627959	0.994995
k79_65850	5.431694	6.0220723	1
k79_65851	2.451613	4.5388584	1
k79_65852	5.7291665	6.1138725	1
k79_29702	7.267857	8.9010315	1
k79_78102	6.71757	8.718913	1
k79_78103	3.984	6.1983547	1
k79_54060	3.9212964	4.944157	1
k79_78104	4.4619884	5.6224766	1
k79_29703	4.974222	6.448577	1
k79_5640	6.0620894	8.131282	1
k79_29704	3.9780219	5.4086204	1
k79_54061	4.301232	5.671891	1
k79_65853	17.077204	21.659887	1
k79_54062	7.7	7.055862	0.94814813
k79_65854	7.5495496	7.6833334	1
k79_54063	5.6846848	7.6833334	1
k79_5641	4.1227365	5.8889723	1
k79_65855	2.2427185	3.3798034	1
k79_54064	3.352381	4.325265	1
k79_65856	6.1962028	6.1853333	1
k79_17585	7.843741	10.24691	1
k79_65857	8.773109	9.318541	1
k79_54065	4.4096384	5.501403	1
k79_5642	6.6551723	8.152993	1
k79_17586	6.4467354	7.5030103	0.9818594
k79_5643	2.7328243	3.9250624	1
k79_54066	2.5510204	3.8076267	1
k79_17587	2.9809523	4.7184706	1
k79_5644	5.160584	6.288554	1
k79_54067	34.129807	40.61114	1
k79_5645	1.4876033	3.329917	1
k79_17588	3.15625	4.1308713	1
k79_5647	3.9402986	4.620622	1
k79_65858	5.6122265	7.48385	1
k79_54068	4.8875504	6.344086	1
k79_5648	2.15	3.6096296	1
k79_65859	4.2123895	3.8124526	1
k79_54069	8.24	9.024075	0.9125
k79_17589	4.796923	6.392053	1
k79_65860	4.007614	5.345143	1
k79_54070	4.164	4.7627063	1
k79_5649	4.1247706	5.193712	1
k79_17590	5.476868	6.7465377	1
k79_65861	5.725926	5.629053	1
k79_54071	3.3975904	4.442231	1
k79_65862	4.52	6.4171205	1
k79_54072	2.2413793	2.9614873	1
k79_78105	5.467574	7.394429	1
k79_17591	6.081081	8.271225	1
k79_54073	4.671875	5.863597	1
k79_29705	7.6989245	10.206383	1
k79_5650	5.182734	7.1195865	1
k79_29706	8.706349	11.2619295	1
k79_65863	7.284431	9.193231	1
k79_65864	7.1	9.60897	1
k79_42063	27.316336	36.03805	1
k79_5651	39.98165	63.137726	1
k79_17592	4.19	5.544203	1
k79_65865	4.254717	4.3083696	1
k79_42064	4.5111113	5.431156	1
k79_65866	5.9166665	4.2971783	0.6904762
k79_5652	4.6035504	5.972046	1
k79_65867	8.75	8.116893	0.9714286
k79_17593	8.56	10.181007	0.9846154
k79_29707	8.215922	10.549083	1
k79_65868	10.272727	10.026751	1
k79_42065	2.4493506	3.560902	1
k79_29708	3.175926	5.0522385	1
k79_78106	6.0018272	7.833399	1
k79_5653	6.026694	7.7128854	1
k79_29709	9.666667	11.512195	1
k79_17595	3.8221154	4.6059275	1
k79_78107	1.3247863	3.3798034	1
k79_17596	5.6704545	5.8980885	1
k79_29710	5.1327434	5.7186794	1
k79_65869	7.2190475	9.209756	1
k79_17597	5.71	19.25136	1
k79_5655	5.492	6.5173874	1
k79_78108	2.5899282	3.7483177	1
k79_29711	5.6576085	6.604447	1
k79_54074	8.336185	10.791542	1
k79_65870	4.7701864	5.5232096	0.9872881
k79_29712	9.171429	8.64375	1
k79_17598	6.2618384	7.091611	1
k79_29713	6.5363636	6.9415965	1
k79_17599	4.585859	5.6375303	1
k79_29714	6	6.008539	1
k79_17600	4.3619046	6.2912946	1
k79_65871	4.9789104	5.9965267	1
k79_54075	7.6904764	9.424368	1
k79_5656	4.4920635	5.8879013	1
k79_65872	6.7976656	8.129798	1
k79_5657	7.402985	7.061092	1
k79_54076	6.9641027	7.265761	1
k79_17601	6.3568773	8.015571	1
k79_65873	7.808511	9.647732	1
k79_5658	3.1181817	3.8564427	1
k79_5659	5.881119	5.4753585	0.7918089
k79_65874	2.532995	3.7564194	1
k79_17602	5.6805553	7.5803614	1
k79_78109	8.962755	11.832516	1
k79_17603	3.2149532	5.071897	1
k79_65875	9.373494	12.065385	1
k79_42066	5.47509	7.211019	1
k79_78110	5.57	6.81819	1
k79_17604	5.6805553	6.1388264	1
k79_54077	6.3854165	8.491121	1
k79_42067	4.08	5.2139096	1
k79_78111	2.95	5.570417	1
k79_17605	3.9893618	5.753053	1
k79_54078	6.55	6.5692506	1
k79_29715	11.369789	14.861883	1
k79_65876	4.11546	5.157481	1
k79_17606	4.2870812	6.144527	1
k79_29716	5.3333335	6.366191	1
k79_17607	7.8842106	8.185102	1
k79_17608	3.6136363	3.7916281	1
k79_5660	24.905716	42.933514	1
k79_54080	5.7071714	7.3816566	1
k79_65877	3.0232067	4.499183	1
k79_17609	2.822034	4.4895897	1
k79_17610	3.4646466	3.6241264	1
k79_17611	6.877049	7.00398	1
k79_5661	4.6196012	6.1463833	1
k79_65878	4.8406506	6.2485547	1
k79_42068	6.127856	8.183415	1
k79_78112	8.270739	11.079046	1
k79_54081	7.168317	9.368142	1
k79_78113	3.5433526	5.277237	1
k79_78114	5.231707	5.6184373	1
k79_5662	8.7488985	10.979955	1
k79_54082	2.7743902	4.7898493	1
k79_5663	4.9814816	5.440872	0.96511626
k79_54083	10.913794	10.177528	1
k79_5664	2.7637796	3.9817421	1
k79_54084	5.1702127	6.5466757	1
k79_17612	14.89056	19.01126	1
k79_78115	4.1368423	5.7822976	1
k79_65879	4.753719	6.2667193	1
k79_17613	3.7058823	4.557614	1
k79_78116	3.336	4.0107	1
k79_42069	4.998496	6.571586	1
k79_54085	3.354	4.319216	1
k79_65880	4.523659	5.5823445	1
k79_17614	4.5743074	5.865741	1
k79_42070	3.859589	4.536991	1
k79_65881	2.71	4.0107	1
k79_54086	3.5422885	5.713248	1
k79_29717	10.352408	13.745545	1
k79_29718	5.484536	4.871296	1
k79_42071	5.9196787	6.963021	1
k79_78117	6.1173863	7.7128844	1
k79_17615	5.7578616	7.14374	1
k79_29719	13.620438	13.275837	0.9268293
k79_42072	3.7523808	4.7184706	1
k79_29720	5.404412	6.310542	0.97902095
k79_54087	5.585	7.2825875	1
k79_29721	4.006536	4.632822	1
k79_65882	8.974743	11.844561	1
k79_54088	111.413795	101.62707	0.979661
k79_78118	6.9359193	9.311519	1
k79_78119	6.123626	8.193065	1
k79_78120	4.238938	4.956188	1
k79_65883	8.367816	10.714861	1
k79_78121	3.2560387	4.2129207	1
k79_65884	4.638889	6.995407	1
k79_17616	10.001021	12.985309	1
k79_42073	5.2649875	7.23241	1
k79_65885	4.628959	6.0973477	1
k79_78122	9.016692	10.658845	1
k79_65886	2.816092	3.8076262	1
k79_54089	5.874634	7.613203	1
k79_78123	5.017094	5.257472	1
k79_54090	3.9140625	5.7707915	1
k79_78124	2.0105264	3.683296	1
k79_17617	4.24647	5.5044594	1
k79_17618	5.4144144	6.1466665	1
k79_17619	2.6979866	3.6887712	1
k79_29722	8.193424	10.729856	1
k79_29723	4.5037036	5.277237	1
k79_54091	6.9813538	9.035369	1
k79_29724	5.8468633	7.0998664	1
k79_17620	4.994158	6.3039894	1
k79_42074	5.1987367	6.9095225	1
k79_42075	6.836364	6.6844997	1
k79_29725	5.7255216	7.6530175	1
k79_29726	5.4526315	5.7295713	1
k79_29727	3.9545455	5.7846637	1
k79_54092	8.463452	10.89257	1
k79_65887	21.428036	27.87036	1
k79_17621	10.704929	13.539306	1
k79_54093	3.6834676	4.656386	1
k79_17622	3.6048386	3.293458	0.83576643
k79_65888	5.754286	7.6675153	1
k79_54094	7.3771553	8.8183155	1
k79_5665	10.611152	14.109071	1
k79_65889	5.5182185	7.161965	1
k79_65890	5.768889	6.4171205	1
k79_54095	3.700837	4.7898493	1
k79_29728	8.8836	11.733864	1
k79_54096	3.738609	4.951482	1
k79_29729	3.918182	5.3990192	1
k79_65891	3.968641	5.262659	1
k79_29730	5.3358207	5.2958193	1
k79_42076	5.3621736	7.103737	1
k79_65892	4.1348686	5.0796313	1
k79_29731	4.7912087	4.992573	1
k79_42077	4.470588	4.845641	1
k79_78125	9.638899	12.740317	1
k79_65893	6.6765957	8.5943575	1
k79_42078	2.6713614	4.419504	1
k79_65894	4.1734695	5.660262	1
k79_29732	3.9853182	5.5193124	1
k79_78126	6.1224065	7.932555	1
k79_54097	7.812169	9.917424	0.99844235
k79_54098	4.8545456	5.7846637	1
k79_65895	4.085878	5.5042987	1
k79_42079	7.562988	9.768182	0.9980898
k79_29733	7.6504297	9.222718	1
k79_54099	5.355102	6.7367234	1
k79_42080	3.8735633	5.0768356	1
k79_78127	5.7845035	7.191317	1
k79_5666	7.9640217	10.463254	1
k79_54100	3.9851851	5.277237	1
k79_42081	3.816092	4.653766	1
k79_29734	3.6474164	5.0238414	1
k79_78128	4.860119	6.6019754	1
k79_54101	6.272455	8.079406	1
k79_65896	17.735811	23.099169	1
k79_54102	8.396826	9.082202	1
k79_78129	5.272	5.9205575	1
k79_54103	5.0789475	6.782802	1
k79_29735	6.511278	8.1198225	1
k79_78130	5.044776	6.001928	1
k79_65897	7.707641	9.466745	0.99734044
k79_54104	3.3111112	4.3125806	1
k79_78131	2.9106529	3.6378233	1
k79_29736	3.423387	4.3459597	1
k79_29737	2.7520661	4.069899	1
k79_5667	9.131147	11.692143	1
k79_29738	6.402878	6.9389277	1
k79_78132	5.057828	6.8868256	1
k79_17624	8.486702	11.285379	1
k79_29739	5.6770835	6.6844997	1
k79_54105	5.2683797	6.852582	1
k79_5668	4.7342997	6.0488577	1
k79_54106	4.0610685	4.995534	1
k79_78133	4.429708	5.8785152	1
k79_5669	6.08	6.5629635	1
k79_17625	4.7585616	6.0105863	1
k79_5670	3.367347	5.660262	1
k79_78134	4.506579	5.312186	1
k79_29740	5.9662576	7.2512655	1
k79_17626	3.8829787	4.5202565	1
k79_78135	4.6216216	5.762501	1
k79_5671	3.5070422	4.807346	1
k79_29741	4.0416665	5.64276	1
k79_78136	7.725806	9.321351	1
k79_5672	4.628099	4.859905	0.96428573
k79_54107	5.770142	7.1619644	1
k79_78137	5.1649485	4.871296	1
k79_90090	27.788908	37.201023	1
k79_42082	10.042719	13.220282	1
k79_17627	5.360571	6.7498217	1
k79_65898	8.254941	10.889064	1
k79_42083	4.329897	4.871296	1
k79_29743	13.780576	17.610723	1
k79_17628	4.990099	5.992082	1
k79_65899	3.4666667	4.5955944	1
k79_42084	6.8050847	5.9861197	1
k79_5673	5.0893855	6.2522464	1
k79_78138	6.0108695	7.8557158	1
k79_17629	4.517544	4.937415	1
k79_54108	6.6157336	8.654408	1
k79_90091	4.3859277	5.831389	1
k79_78139	5.4489794	6.468871	1
k79_5674	4.7375	4.8516536	1
k79_90092	4.1359224	4.80585	1
k79_78140	5.3641734	7.0095825	1
k79_54109	5.4404225	6.783164	1
k79_65900	3.9647202	5.157793	1
k79_5675	3.0920138	3.728957	1
k79_90093	5.9237537	6.7389565	1
k79_5676	4.0532546	4.5202565	1
k79_90094	7.2987423	9.312376	1
k79_29744	12.090134	15.547652	1
k79_42085	9.188446	11.82669	1
k79_54110	8.607982	10.883377	1
k79_78141	4.9438276	6.4419336	1
k79_65901	6.1564455	8.030579	1
k79_54111	5.992228	7.2955832	1
k79_42086	6.0425534	7.395917	0.99894625
k79_29745	5.0645795	6.501989	1
k79_42087	4.2941175	5.1725297	1
k79_78142	3.1054945	3.9775536	1
k79_17630	5.665844	7.5192237	1
k79_90095	7.0025444	9.128945	1
k79_5677	5.079177	6.5739813	1
k79_29746	3.2477064	3.4841988	1
k79_78143	7.095652	8.324095	1
k79_90096	3.310345	3.8076262	0.8059072
k79_65902	5.2597017	6.7252593	1
k79_5678	3.3443396	3.8777487	0.9944751
k79_78144	3.2167833	5.1331487	1
k79_65903	2.45	4.8276944	1
k79_65904	5.736842	5.7295713	1
k79_17631	4.375734	5.309172	1
k79_29747	3.7126436	5.6698885	1
k79_42088	6.2982955	7.7490106	1
k79_78145	45.778847	51.814213	1
k79_17632	5.044944	5.87341	1
k79_42089	3.4285715	5.4268494	1
k79_17633	7.048872	8.918023	1
k79_42090	8.252427	8.718914	1
k79_78146	5.070615	6.8093376	1
k79_17634	4.1961412	5.0025	1
k79_78147	4.9904156	6.4968147	1
k79_90097	5.61872	7.443439	1
k79_42091	4.7313433	5.8589244	1
k79_78148	2.4074075	3.827004	1
k79_42092	1.9351351	3.2923658	1
k79_90099	10.233009	11.796178	1
k79_5679	8.566901	11.443064	1
k79_78149	4.7040358	5.7199583	1
k79_54113	9.266414	12.329458	0.99879444
k79_5680	5.143824	6.359747	1
k79_42093	6.4357214	7.976799	1
k79_54115	1.9892473	3.3009877	1
k79_17635	6.962061	9.576698	1
k79_90100	5.6396646	7.2906923	1
k79_17636	6.9444447	8.355625	1
k79_90101	3.5074627	4.2366548	1
k79_5681	6.515275	7.977602	1
k79_54116	4.3862433	5.6970177	1
k79_78150	6.849701	9.108327	1
k79_54117	5.9054055	6.266719	1
k79_65905	8.52878	11.134473	1
k79_17637	4.395349	5.414819	1
k79_42094	5.4636626	7.0594068	1
k79_54118	7.0775194	7.1876345	1
k79_17638	2.612069	4.1464005	1
k79_54119	3.2573528	4.557614	1
k79_17639	2.3109243	2.981933	1
k79_42095	3.5286343	4.255385	1
k79_65906	2.6548672	3.4977036	1
k79_54120	4.9219856	10.336856	1
k79_90102	6.3039546	7.8470216	1
k79_17640	8.254545	9.484763	1
k79_65907	2.2727273	4.80988	1
k79_54121	5.4166665	6.755612	1
k79_5682	11.407919	14.115329	1
k79_65908	2.626087	4.1620474	1
k79_17641	5.980488	5.931317	1
k79_90103	5.92029	6.5903525	1
k79_42096	4.5701756	5.9881983	1
k79_5683	3.2384615	5.0133753	1
